Scan:     33          NGC1052 2005-12-27 +01 01 41.0
          RADIO                  Jy    
        km/s-LSR                 I
    2105.2125297525853966      1.5072024
    2104.8833182935168225      1.5056853
    2104.5541068343482038      1.5010465
    2104.2248953752136913      1.5017277
    2103.8956839161114658      1.5075772
    2103.5664724569769533      1.5082872
    2103.2372609978078799      1.5081347
    2102.9080495387397605      1.5102048
    2102.5788380795711419      1.5065806
    2102.2496266204366293      1.5005680
    2101.9204151613344038      1.5036962
    2101.5912037021998913      1.5080476
    2101.2619922430976658      1.5044705
    2100.9327807839622437      1.5008883
    2100.6035693247940799      1.5035249
    2100.2743578656927639      1.5098026
    2099.9451464065573418      1.5137256
    2099.6159349474223745      1.5133059
    2099.2867234883206038      1.5108583
    2098.9575120291524399      1.5076060
    2098.6283005700170179      1.5039121
    2098.2990891109157019      1.5034311
    2097.9698776517802798      1.5066078
    2097.6406661926785091      1.5116835
    2097.3114547335435418      1.5105718
    2096.9822432743749232      1.5065730
    2096.6530318153068038      1.5122224
    2096.3238203561381852      1.5152004
    2095.9946088970032179      1.5098816
    2095.6653974379014471      1.5078884
    2095.3361859787664798      1.5112749
    2095.0069745195978612      1.5123880
    2094.6777630605297418      1.5112410
    2094.3485516013611232      1.5089488
    2094.0193401422261559      1.5052803
    2093.6901286831243851      1.5099746
    2093.3609172239894178      1.5123518
    2093.0317057648876471      1.5064981
    2092.7024943057190285      1.5035470
    2092.3732828465840612      1.5009845
    2092.0440713874822904      1.5026028
    2091.7148599283473231      1.5064399
    2091.3856484692123558      1.5023581
    2091.0564370101105851      1.4998826
    2090.7272255509419665      1.5013372
    2090.3980140918069992      1.5004810
    2090.0688026327052285      1.5024093
    2089.7395911735702612      1.5066547
    2089.4103797144684904      1.5095004
    2089.0811682553335231      1.5069089
    2088.7519567961649045      1.5050538
    2088.4227453370963303      1.5072421
    2088.0935338779281665      1.5042549
    2087.7643224187931992      1.5035372
    2087.4351109596914284      1.5061868
    2087.1058995005564611      1.5084810
    2086.7766880413878425      1.5098662
    2086.4474765823192683      1.5058123
    2086.1182651231511045      1.5040681
    2085.7890536640161372      1.5048407
    2085.4598422049143664      1.5053077
    2085.1306307457793991      1.5079720
    2084.8014192866771737      1.5108229
    2084.4722078275090098      1.5094429
    2084.1429963683740425      1.5022650
    2083.8137849092722718      1.5001107
    2083.4845734501373045      1.5041785
    2083.1553619910023372      1.5070596
    2082.8261505319005664      1.5097053
    2082.4969390727319478      1.5096967
    2082.1677276135969805      1.5056980
    2081.8385161544952098      1.5058621
    2081.5093046953602425      1.5104709
    2081.1800932362584717      1.5119582
    2080.8508817771235044      1.5116118
    2080.5216703179548858      1.5085396
    2080.1924588588863116      1.5034001
    2079.8632473997181478      1.5033469
    2079.5340359405831805      1.5057606
    2079.2048244814814097      1.5074432
    2078.8756130223464424      1.5104895
    2078.5464015631778238      1.5102502
    2078.2171901040760531      1.5066763
    2077.8879786449410858      1.5031567
    2077.5587671858393151      1.5026246
    2077.2295557267043478      1.5060123
    2076.9003442675689257      1.5059502
    2076.5711328084671550      1.5039914
    2076.2419213492989911      1.5040160
    2075.9127098901640238      1.5048295
    2075.5834984310622531      1.5045439
    2075.2542869719272858      1.5013411
    2074.9250755127918637      1.4976511
    2074.5958640536905477      1.4965688
    2074.2666525945219291      1.5013562
    2073.9374411353869618      1.5063529
    2073.6082296762851911      1.5089889
    2073.2790182171502238      1.5134484
    2072.9498067580484530      1.5127168
    2072.6205952989130310      1.5060605
    2072.2913838397448671      1.5021783
    2071.9621723806430964      1.5032076
    2071.6329609215081291      1.5027003
    2071.3037494623727071      1.5016422
    2070.9745380032713911      1.5033162
    2070.6453265441359690      1.5008862
    2070.3161150849678052      1.4969223
    2069.9869036258660344      1.4945587
    2069.6576921667310671      1.4912834
    2069.3284807076292964      1.4939715
    2068.9992692484938743      1.5034521
    2068.6700577893589070      1.5097798
    2068.3408463302571363      1.5094539
    2068.0116348710889724      1.5032802
    2067.6824234119535504      1.4982629
    2067.3532119528522344      1.5014318
    2067.0240004937168123      1.5077664
    2066.6947890345486485      1.5103490
    2066.3655775754800743      1.5072917
    2066.0363661163119104      1.5041101
    2065.7071546571764884      1.5010740
    2065.3779431980751724      1.4943988
    2065.0487317389397504      1.4946644
    2064.7195202798379796      1.5012084
    2064.3903088207030123      1.5025994
    2064.0610973615343937      1.5023882
